,Cluster Coefficient,Gamma,Node Degree
3186682,0.0,0.0,1
4825088,0.0,0.0,2
1321383,0.0,0.0,2
5251074,0.0,0.0,1
2826270,0.0,0.0,4
4218051,0.0,0.0,1
435568,0.0,0.0,2
3448869,0.0,0.0,1
991272,0.0,0.0,1
1489304,0.0,0.0,3
2662452,0.0,0.0,1
1581112,0.0,0.0,1
1941561,0.0,0.0,2
1204050,0.0,0.0,2
1220679,0.0,0.0,1
932373,0.0,0.0,3
532556,0.3333333333333333,0.5,3
1789335,0.3333333333333333,0.5,3
147792,0.16666666666666666,0.5,4
3958394,0.0,0.0,1
1777746,0.0,0.0,2
1122468,0.0,0.0,4
2334814,0.0,0.0,3
3459613,0.0,0.0,4
4793390,0.0,0.0,1
4694115,0.16666666666666666,0.5,4
2632278,0.3333333333333333,0.5,3
4546266,0.0,0.0,1
2957413,0.0,0.0,5
827670,0.0,0.0,1
2700204,0.0,0.0,1
2909212,0.0,0.0,2
1141648,0.0,0.0,1
4548516,0.0,0.0,2
5513326,0.0,0.0,2
50201,0.0,0.0,1
4235374,0.0,0.0,3
2027984,0.0,0.0,1
3022960,1.0,0.5,2
1335150,0.2,0.0,5
1103026,0.06666666666666667,0.5,6
3864506,0.0,0.0,1
1220721,0.0,0.0,1
4137077,0.0,0.0,3
5500478,0.0,0.0,2
4892547,0.0,0.0,1
3862581,0.0,0.0,2
1450099,0.0,0.0,1
4006008,0.0,0.0,1
2793595,0.0,0.0,3
4044091,0.0,0.0,2
2012831,0.0,0.0,4
3406274,0.0,0.0,1
2072703,0.0,0.0,2
73861,0.0,0.0,1
4563081,0.0,0.0,1
2367626,0.0,0.0,5
2091284,0.0,0.0,1
4859807,0.0,0.0,3
2639172,0.0,0.0,3
4726923,0.0,0.0,1
991372,0.0,0.0,1
4235405,0.0,0.0,1
1843339,0.0,0.0,3
4085587,0.0,0.0,2
2273975,0.0,0.0,4
1326189,0.0,0.0,1
3186839,0.0,0.0,2
358209,0.0,0.0,4
5251225,0.0,0.0,1
1140256,0.0,0.0,2
1253537,0.0,0.0,1
5513377,0.0,0.0,1
2515002,0.0,0.0,4
1271496,0.0,0.0,2
2058524,0.0,0.0,1
5480615,0.0,0.0,3
2546681,0.0,0.0,1
4402771,0.0,0.0,1
1646760,0.0,0.0,1
4553647,0.0,0.0,2
368807,0.0,0.0,1
4106197,0.0,0.0,2
3940522,0.0,0.0,1
204974,0.0,0.0,1
4300980,0.0,0.0,1
1404992,0.047619047619047616,0.5,7
1745077,0.0,0.0,1
20228,0.0,0.0,6
958650,0.0,0.0,4
2150331,0.0,0.0,1
1637653,0.0,0.0,1
2469359,0.0,0.0,1
4006076,0.0,0.0,1
1166451,0.0,0.0,2
2891975,0.0,0.0,1
336077,0.0,0.0,1
3416272,0.0,0.0,1
3219665,0.0,0.0,2
1235493,0.0,0.0,3
4968997,0.0,0.0,1
63321,0.0,0.0,1
4333779,0.0,0.0,1
5087453,0.0,0.0,2
811730,0.0,0.0,2
5062147,0.0,0.0,2
2924774,0.0,0.0,1
3055853,0.0,0.0,1
2588282,0.0,0.0,3
4628718,0.0,0.0,1
2577135,0.0,0.0,2
76084,0.0,0.0,1
576003,0.0,0.0,1
2695414,0.0,0.0,1
1384694,0.0,0.0,1
240380,0.0,0.0,3
4890872,0.0,0.0,2
73983,0.0,0.0,1
2203905,0.0,0.0,2
3776775,0.0,0.0,1
1946132,0.0,0.0,2
1483019,0.0,0.0,1
4108239,0.0,0.0,5
2894126,0.0,0.0,1
2466066,0.0,0.0,1
5289215,0.0,0.0,2
4609453,0.0,0.0,1
3958702,0.0,0.0,1
4814404,0.0,0.0,2
2798389,0.0,0.0,1
2253819,0.0,0.0,2
2995578,0.0,0.0,1
3597634,0.0,0.0,2
4939279,0.0,0.0,2
2336869,0.0,0.0,1
1024286,0.0,0.0,2
2798864,0.0,0.0,1
3678494,0.0,0.0,1
550727,0.0,0.0,2
1614120,0.0,0.0,1
95289,0.0,0.0,4
5054762,0.0,0.0,1
2678760,0.0,0.0,3
1843510,0.0,0.0,1
3366929,0.0,0.0,2
655008,0.0,0.0,1
1133272,0.0,0.0,2
2369830,0.0,0.0,1
1483078,0.0,0.0,1
2629961,0.0,0.0,1
2761048,0.0,0.0,1
3881558,0.0,0.0,2
2924890,0.0,0.0,1
401758,0.0,0.0,2
1941855,0.0,0.0,1
5120356,0.0,0.0,2
4989286,0.0,0.0,1
63541,0.0,0.0,7
663921,0.0,0.0,1
2194346,0.0,0.0,6
926077,0.0,0.0,1
515911,0.0,0.0,2
383444,0.0,0.0,1
4024641,0.0,0.0,2
3088924,0.0,0.0,1
112810,0.0,0.0,1
4989329,0.0,0.0,2
3991636,0.0,0.0,2
416535,0.0,0.0,4
4891037,0.0,0.0,1
2367902,0.0,0.0,1
2782802,0.0,0.0,2
827808,0.0,0.0,2
861472,0.0,0.0,4
1795612,0.0,0.0,1
4569717,0.0,0.0,1
1457143,0.0,0.0,2
1044920,0.0,0.0,1
958882,0.0,0.0,2
4907739,0.0,0.0,1
270754,0.0,0.0,1
4956582,0.0,0.0,1
205224,0.0,0.0,1
3711404,0.0,0.0,2
3056046,0.0,0.0,1
3159811,0.0,0.0,2
3547572,0.0,0.0,1
2040249,0.0,0.0,1
270779,0.0,0.0,3
4353725,0.0,0.0,3
910325,0.0,0.0,1
3187131,0.0,0.0,2
3580613,0.0,0.0,1
5349817,0.0,0.0,2
4209491,0.0,0.0,2
4966081,0.0,0.0,3
1820209,0.0,0.0,1
5133821,0.0,0.0,1
3202322,0.0,0.0,2
310163,0.0,0.0,1
2190752,0.0,0.0,2
5302187,0.0,0.0,1
897222,0.0,0.0,1
3449286,0.0,0.0,3
5074417,0.0,0.0,2
3663867,0.0,0.0,1
762316,0.0,0.0,2
4727246,0.0,0.0,2
4356181,0.0,0.0,1
2957774,0.0,0.0,2
4800134,0.0,0.0,1
2564560,0.0,0.0,3
4737829,0.0,0.0,7
1295221,0.0,0.0,1
355839,0.0,0.0,1
4071888,0.0,0.0,6
291716,0.0,0.0,2
1391395,0.0,0.0,2
128220,0.0,0.0,2
2074627,0.0,0.0,1
2499023,0.0,0.0,2
679853,0.0,0.0,2
187609,0.0,0.0,3
8692,0.0,0.0,1
4244964,0.0,0.0,3
1236520,0.0,0.0,1
3777023,0.0,0.0,2
5076421,0.0,0.0,1
5218815,0.0,0.0,1
4629003,0.0,0.0,1
93027,0.0,0.0,3
2040334,0.0,0.0,1
934558,0.0,0.0,2
2499087,0.0,0.0,1
1072031,0.0,0.0,4
1417744,0.0,0.0,1
1516051,0.0,0.0,1
3613206,0.0,0.0,1
2204186,0.0,0.0,3
3788005,0.0,0.0,1
5186078,0.0,0.0,1
3711519,0.0,0.0,1
3121744,0.0,0.0,2
3635244,0.0,0.0,1
3711535,0.0,0.0,1
3973684,0.0,0.0,3
2927431,0.0,0.0,6
1375776,0.0,0.0,2
1516086,0.0,0.0,1
173236,0.0,0.0,3
2368054,0.0,0.0,1
4989504,0.0,0.0,2
4178758,0.0,0.0,2
4956738,0.0,0.0,2
3254810,0.0,0.0,1
2728515,0.0,0.0,2
2433619,0.0,0.0,1
4160039,0.0,0.0,2
2531928,0.0,0.0,2
851564,0.0,0.0,4
2969161,0.0,0.0,1
3187288,0.0,0.0,2
4928905,0.0,0.0,2
1079525,0.0,0.0,2
3648522,0.0,0.0,3
3154524,0.0,0.0,1
2237029,0.0,0.0,1
1592124,0.0,0.0,3
5349991,0.0,0.0,3
2877936,0.0,0.0,2
3533609,0.0,0.0,1
4411126,0.0,0.0,2
4924010,0.0,0.0,1
1863362,0.0,0.0,2
4661880,0.0,0.0,1
2171511,0.0,0.0,1
959098,0.0,0.0,1
4573336,0.0,0.0,2
1122939,0.0,0.0,4
5219851,0.0,0.0,2
686403,0.0,0.0,1
184802,0.0,0.0,1
3121792,0.0,0.0,1
2597506,0.0,0.0,2
2797230,0.0,0.0,1
4572704,0.0,0.0,1
5186183,0.0,0.0,1
1440065,0.0,0.0,3
4291218,0.0,0.0,3
3833562,0.0,0.0,1
2674677,0.0,0.0,1
871886,0.0,0.0,1
3155871,0.0,0.0,1
1824482,0.0,0.0,1
4058901,0.0,0.0,1
2473877,0.0,0.0,1
3886664,0.0,0.0,1
307920,0.0,0.0,2
652031,0.0,0.0,2
5386500,0.0,0.0,1
2699159,0.0,0.0,1
392271,0.0,0.0,1
3056278,0.0,0.0,1
959195,0.0,0.0,4
2573229,0.0,0.0,2
5301434,0.0,0.0,1
4220044,0.0,0.0,1
308734,0.0,0.0,3
2449141,0.0,0.0,2
2340121,0.0,0.0,2
533188,0.0,0.0,1
4629143,0.0,0.0,1
4324920,0.0,0.0,2
1565938,0.0,0.0,1
2204314,0.3333333333333333,0.5,3
3646110,0.0,0.0,2
1753998,0.0,0.0,1
5394242,0.0,0.0,1
5205453,0.0,0.0,3
2826924,0.0,0.0,1
4956844,0.0,0.0,1
4825775,0.0,0.0,1
860849,0.0,0.0,2
5057497,0.0,0.0,2
4596402,0.0,0.0,1
1495691,0.0,0.0,2
3849286,0.0,0.0,1
392030,0.0,0.0,1
3853219,0.0,0.0,1
1778366,0.0,0.0,1
5219009,0.0,0.0,2
3110636,0.0,0.0,1
3537194,0.0,0.0,2
4825796,0.0,0.0,6
2247475,0.0,0.0,2
309938,0.0,0.0,2
4076519,0.0,0.0,2
4667245,1.0,0.5,2
2826957,0.0,0.0,1
2925264,0.0,0.0,1
801437,0.0,0.0,2
3220180,0.0,0.0,2
1884998,0.0,0.0,2
1390129,0.0,0.0,1
2222536,0.0,0.0,3
807192,0.0,0.0,1
1861745,0.0,0.0,1
4090095,0.0,0.0,1
3927544,0.0,0.0,2
5205832,0.0,0.0,2
893662,0.0,0.0,2
762594,0.0,0.0,1
84126,0.0,0.0,2
1928381,0.0,0.0,2
5219046,0.0,0.0,3
1569906,0.0,0.0,1
3324871,0.0,0.0,1
3449575,0.0,0.0,1
4301547,0.0,0.0,4
4514214,0.0,0.0,2
4106335,0.0,0.0,1
4680769,0.0,0.0,2
413948,0.0,0.0,1
1975021,0.0,0.0,1
5199833,0.0,0.0,2
2564852,0.0,0.0,2
469046,0.0,0.0,2
795384,0.0,0.0,1
4432651,0.0,0.0,1
1319721,0.0,0.0,1
4956976,0.0,0.0,1
1516341,0.0,0.0,1
4546748,0.0,0.0,2
2671400,0.0,0.0,2
1155907,0.0,0.0,1
1680196,0.0,0.0,2
3600262,0.0,0.0,3
4236103,0.0,0.0,2
3723643,0.0,0.0,2
4465481,0.0,0.0,3
2871488,0.0,0.0,1
370903,0.0,0.0,1
247103,0.0,0.0,2
2335561,0.0,0.0,5
1616322,0.0,0.0,2
2870520,0.0,0.0,3
358207,0.0,0.0,1
2086736,0.0,0.0,1
3875661,0.0,0.0,1
1221457,0.0,0.0,2
1861371,0.0,0.0,3
4487720,0.0,0.0,3
2302803,0.0,0.0,1
3711834,0.0,0.0,2
1258250,0.0,0.0,1
2859882,0.0,0.0,2
700773,0.0,0.0,2
467820,0.0,0.0,1
926577,0.0,0.0,2
2619999,0.0,0.0,1
3220343,0.0,0.0,1
5514113,0.0,0.0,1
2204545,0.0,0.0,1
411491,0.0,0.0,4
2728853,0.0,0.0,1
5055387,0.0,0.0,1
959879,0.0,0.0,4
631722,0.0,0.0,1
2323999,0.06666666666666667,0.5,6
5383086,0.0,0.0,1
1418158,0.0,0.0,1
664497,0.0,0.0,3
4010642,0.0,0.0,1
3075321,0.0,0.0,5
1703278,0.0,0.0,6
2775765,0.0,0.0,2
2442889,0.047619047619047616,0.5,7
1123256,0.0,0.0,1
861118,0.0,0.0,1
4563903,0.0,0.0,2
5235000,0.0,0.0,1
2380452,0.0,0.0,1
2311909,0.0,0.0,1
2630596,0.0,0.0,1
1263491,0.0,0.0,1
5188774,0.0,0.0,1
4810954,0.0,0.0,2
2110558,0.0,0.0,2
1221576,0.0,0.0,1
5415882,1.0,0.5,2
4415366,0.6666666666666666,0.6951941016011038,3
3220432,0.0,0.0,2
672471,0.0,0.0,3
1287124,0.0,0.0,1
1029738,0.0,0.0,2
4006874,0.0,0.0,1
959450,0.0,0.0,1
2107824,0.0,0.0,2
2565096,0.0,0.0,1
3449836,0.0,0.0,2
2872277,0.0,0.0,1
2411707,0.0,0.0,2
2466798,0.0,0.0,1
4445795,0.0,0.0,6
5022707,0.0,0.0,1
1647605,0.0,0.0,3
4403507,0.3333333333333333,0.5,3
2368505,0.0,0.0,1
3367104,0.0,0.0,3
3201111,0.0,0.0,6
1260553,0.0,0.0,2
2815815,0.0,0.0,2
861185,0.0,0.0,1
5134416,0.0,0.0,2
2335753,0.0,0.0,1
5092196,0.0,0.0,2
2872938,0.0,0.0,2
3069348,0.06666666666666667,0.6666666666666666,10
2182663,1.0,0.5,2
2139154,0.0,0.0,3
2897008,0.0,0.0,1
5323132,0.0,0.0,1
4039703,0.0,0.0,3
1786865,0.0,0.0,3
2744468,0.0,0.0,1
1811489,0.0,0.0,3
5039502,0.0,0.0,1
97728,0.0,0.0,1
4924450,0.0,0.0,2
3405519,0.0,0.0,1
173095,0.0,0.0,1
5098864,0.0,0.0,2
776050,0.0,0.0,1
4794455,0.0,0.0,1
2081885,0.0,0.0,1
4974774,0.0,0.0,1
4054349,0.0,0.0,1
2521677,0.0,0.0,2
5066619,0.0,0.0,2
4468673,0.0,0.0,2
241803,0.0,0.0,2
3335700,0.0,0.0,5
4334638,0.0,0.0,2
5055553,0.0,0.0,1
4662339,0.0,0.0,1
46446,0.0,0.0,3
5448776,0.0,0.0,2
3632921,0.0,0.0,1
894026,0.0,0.0,1
2053545,0.06666666666666667,0.5,6
5252172,0.0,0.0,1
1221708,0.0,0.0,1
176953,0.0,0.0,2
3286098,0.0,0.0,1
2899200,0.0,0.0,2
4039766,0.0,0.0,2
4596897,0.0,0.0,2
1975388,0.0,0.0,2
1208110,0.0,0.0,3
5416030,0.0,0.0,1
4596831,0.0,0.0,1
1549412,0.0,0.0,1
74854,0.0,0.0,3
3105428,0.0,0.0,1
4449243,0.0,0.0,1
3941484,0.0,0.0,1
3318900,0.0,0.0,1
5458998,0.0,0.0,1
3599755,0.0,0.0,2
2260649,0.0,0.0,1
2177779,0.0,0.0,1
3295643,0.0,0.0,1
4679266,0.0,0.0,2
2860158,0.0,0.0,2
5066964,0.0,0.0,6
1091791,0.0,0.0,2
926847,0.0,0.0,2
611521,0.0,0.0,1
4699790,0.0,0.0,3
4422748,0.0,0.0,3
1844358,0.0,0.0,2
4250421,0.0,0.0,1
304262,0.0,0.0,1
3908746,0.0,0.0,2
2420709,0.0,0.0,1
5072250,0.0,0.0,2
4334731,0.0,0.0,1
3696142,0.0,0.0,2
304270,0.0,0.0,3
1040084,0.0,0.0,2
4007058,0.0,0.0,2
2020651,0.0,0.0,3
4545773,0.0,0.0,1
5022876,0.0,0.0,1
3253408,0.0,0.0,1
4971475,0.0,0.0,2
74940,0.0,0.0,1
2073764,0.0,0.0,1
1601882,0.0,0.0,2
1549477,0.0,0.0,1
4370555,0.0,0.0,2
4138150,0.0,0.0,1
2139302,0.0,0.0,2
4925691,0.0,0.0,2
435370,0.0,0.0,2
2047968,0.0,0.0,2
1175012,0.0,0.0,1
1697012,0.0,0.0,2
2860218,0.0,0.0,1
4727995,0.0,0.0,2
1027071,0.0,0.0,2
74943,0.0,0.0,3
2381495,0.0,0.0,2
2610410,0.0,0.0,3
4998205,0.0,0.0,2
3974336,0.0,0.0,1
48693,0.3333333333333333,0.5,3
2729155,0.0,0.0,2
3783896,0.0,0.0,1
3155151,0.0,0.0,1
3908819,0.0,0.0,2
3634255,0.0,0.0,5
5191909,0.0,0.0,1
3392124,0.0,0.0,2
5154008,0.0,0.0,1
1975520,0.0,0.0,1
5257666,0.16666666666666666,0.5,4
5065904,0.3333333333333333,0.5,3
42220,0.0,0.0,2
4249740,0.0,0.0,2
3811492,0.0,0.0,2
4891889,0.0,0.0,1
3089652,0.0,0.0,3
1950130,0.0,0.0,1
3717250,0.0,0.0,3
1011526,0.0,0.0,2
2106614,0.0,0.0,1
959736,0.0,0.0,1
2860285,0.0,0.0,3
1571341,0.0,0.0,1
452633,0.0,0.0,2
664831,0.0,0.0,1
2835342,0.0,0.0,2
3941633,0.0,0.0,1
3696787,0.0,0.0,2
2761995,0.0,0.0,2
1846370,0.0,0.0,1
1123598,0.0,0.0,1
1123605,0.0,0.0,3
2437701,0.0,0.0,1
4893326,0.0,0.0,1
5219608,0.0,0.0,2
804720,0.0,0.0,2
2288652,0.0,0.0,2
2696474,0.0,0.0,2
3855868,0.0,0.0,1
849146,0.0,0.0,1
1964193,0.0,0.0,2
4861205,0.0,0.0,3
3535118,0.0,0.0,4
4531519,0.0,0.0,2
4513014,0.0,0.0,3
992579,0.0,0.0,1
4662599,0.0,0.0,1
4662600,0.0,0.0,1
2336073,0.0,0.0,1
4302154,0.0,0.0,1
5334932,0.0,0.0,1
2286637,0.0,0.0,2
5435989,1.0,0.5,2
3947696,0.0,0.0,2
1779036,0.0,0.0,1
1427421,0.0,0.0,5
4400479,0.0,0.0,1
3166994,0.0,0.0,3
3188068,0.0,0.0,1
190520,0.0,0.0,1
877443,0.0,0.0,2
3296716,0.0,0.0,4
179063,0.0,0.0,1
783780,0.0,0.0,2
3390832,0.0,0.0,1
4224660,0.0,0.0,4
4521785,0.0,0.0,1
813918,0.0,0.0,3
4962873,0.0,0.0,2
3425782,0.0,0.0,1
5257252,0.0,0.0,2
1223519,0.0,0.0,1
5233170,0.0,0.0,1
1264094,0.0,0.0,2
5302618,0.16666666666666666,0.5,4
5068902,0.0,0.0,1
2553784,0.16666666666666666,0.5,4
708551,1.0,0.5,2
3129746,0.0,0.0,2
5023082,0.0,0.0,1
2925931,0.0,0.0,1
4924782,0.0,0.0,1
669759,0.0,0.0,1
370033,0.0,0.0,1
3155330,0.0,0.0,1
2321539,0.0,0.0,2
1259211,0.0,0.0,1
3647752,0.0,0.0,1
4747939,0.0,0.0,1
3024278,0.0,0.0,1
1668420,0.0,0.0,3
2401688,0.0,0.0,1
1156520,0.0,0.0,1
3941805,0.0,0.0,1
4728241,0.0,0.0,2
5290569,0.0,0.0,1
2336178,0.0,0.0,1
3878473,0.0,0.0,5
3297457,0.0,0.0,2
2762166,0.0,0.0,3
3275911,0.0,0.0,1
3679676,0.0,0.0,2
128669,0.0,0.0,1
337341,0.0,0.0,1
3155394,0.0,0.0,1
1962133,0.0,0.0,3
927176,0.0,0.0,1
1517000,0.0,0.0,1
632268,0.0,0.0,1
5000830,0.0,0.0,2
4531661,0.0,0.0,2
3810767,0.0,0.0,2
877975,0.0,0.0,1
2604749,0.0,0.0,1
4717684,0.0,0.0,3
3133201,0.0,0.0,2
3188179,0.0,0.0,3
3457144,0.0,0.0,1
1520205,0.0,0.0,7
5256838,0.0,0.0,2
3220947,0.0,0.0,1
1059360,0.3333333333333333,0.5,3
3353282,0.0,0.0,1
2532830,0.0,0.0,2
637532,0.0,0.0,1
3339590,0.0,0.0,4
370150,0.0,0.0,1
3009687,0.0,0.0,1
2565618,0.0,0.0,1
2240349,0.0,0.0,3
3646963,0.0,0.0,1
2484363,0.0,0.0,1
1491156,0.0,0.0,2
3129270,0.0,0.0,1
337402,0.0,0.0,1
117726,0.0,0.0,2
2172412,0.0,0.0,1
5252609,0.0,0.0,1
599559,0.0,0.0,2
580491,0.0,0.0,2
4269575,0.0,0.0,2
4443869,0.0,0.0,3
75274,0.0,0.0,2
3329433,0.0,0.0,5
65020,0.0,0.0,1
1713677,0.0,0.0,1
1372963,0.0,0.0,3
4630035,0.0,0.0,1
3160718,0.0,0.0,4
4138517,0.0,0.0,1
5318166,0.0,0.0,1
3007187,0.0,0.0,2
3296122,0.0,0.0,1
2160583,0.0,0.0,2
3324408,0.0,0.0,1
610178,0.0,0.0,1
2139672,0.0,0.0,1
4400666,0.0,0.0,1
2909502,0.0,0.0,3
882257,0.0,0.0,1
337436,0.0,0.0,1
2565668,0.0,0.0,1
5252649,0.0,0.0,1
3941933,0.0,0.0,1
4831421,0.0,0.0,2
5252657,0.0,0.0,2
4585408,0.0,0.0,1
4793906,0.0,0.0,2
2389857,0.0,0.0,3
75318,0.0,0.0,1
3143571,0.0,0.0,2
1091128,0.0,0.0,1
5187138,0.0,0.0,1
1091143,0.0,0.0,1
5004155,0.0,0.0,5
3155533,0.0,0.0,1
1981807,0.0,0.0,2
3188307,0.0,0.0,1
566870,0.0,0.0,1
2666007,1.0,0.5,2
3553574,1.0,0.5,2
1648215,0.0,0.0,1
2401881,0.0,0.0,2
4343991,0.0,0.0,1
3109941,0.3333333333333333,0.5,3
3566807,0.0,0.0,3
3337484,0.0,0.0,1
1494386,0.16666666666666666,0.5,4
4911344,0.0,0.0,1
1239664,0.0,0.0,1
1746526,0.0,0.0,2
1684672,0.0,0.0,1
42593,0.0,0.0,2
2730802,0.0,0.0,2
1950387,0.0,0.0,2
2880996,0.0,0.0,2
2565732,0.0,0.0,1
1526055,0.0,0.0,3
2565737,0.0,0.0,2
1943149,0.0,0.0,1
1535954,0.0,0.0,5
108142,0.3333333333333333,0.5,3
720604,0.0,0.0,1
1263712,0.0,0.0,1
3195687,0.0,0.0,3
5260931,0.0,0.0,1
5230333,0.0,0.0,1
4671536,0.0,0.0,1
97919,0.0,0.0,3
42634,0.0,0.0,2
272014,0.0,0.0,1
2718736,0.0,0.0,4
1484431,0.0,0.0,1
3419770,0.0,0.0,1
130252,0.0,0.0,1
1617555,0.0,0.0,1
5417816,0.0,0.0,4
3192829,0.0,0.0,2
2860713,0.0,0.0,1
2139834,0.0,0.0,1
2124976,0.0,0.0,1
2993464,0.0,0.0,2
2903799,0.0,0.0,1
87004,0.0,0.0,1
3057350,0.0,0.0,2
5428975,0.0,0.0,1
1297277,0.16666666666666666,0.5,4
1255281,0.3333333333333333,0.6951941016011038,4
1858550,1.0,0.5,2
1368332,0.0,0.0,1
2402009,0.0,0.0,2
2172963,0.0,0.0,1
684484,0.0,0.0,3
1386211,0.0,0.0,1
5220069,0.0,0.0,1
4663013,0.0,0.0,2
4142075,0.0,0.0,1
4469169,0.0,0.0,1
304877,0.0,0.0,3
667112,0.0,0.0,1
5105831,0.0,0.0,2
1357173,0.0,0.0,9
1091313,0.0,0.0,3
1725037,0.0,0.0,1
3485512,0.0,0.0,1
796403,0.0,0.0,2
92412,0.0,0.0,3
1779446,0.0,0.0,1
2773154,0.0,0.0,2
4302604,0.0,0.0,1
2454493,0.0,0.0,2
1025808,0.0,0.0,1
5154578,0.0,0.0,1
5121814,0.0,0.0,1
2795287,0.0,0.0,1
1463041,0.0,0.0,2
1877785,0.0,0.0,1
3745576,0.0,0.0,1
80609,0.0,0.0,1
3589078,0.0,0.0,2
4272982,0.0,0.0,1
3843898,0.0,0.0,1
1133008,0.0,0.0,2
3123003,0.0,0.0,1
3207980,0.0,0.0,3
5351232,0.0,0.0,1
2576488,0.0,0.0,1
4053034,0.3333333333333333,0.5,3
2239814,0.3333333333333333,0.5,3
2172743,0.0,0.0,2
3962322,0.0,0.0,2
4768519,0.0,0.0,3
2697036,0.0,0.0,1
3036860,0.0,0.0,2
1885548,0.16666666666666666,0.5,4
3754108,1.0,0.5,2
3712846,0.0,0.0,1
1038816,0.0,0.0,3
4597587,0.0,0.0,1
4798528,0.0,0.0,2
1091411,0.0,0.0,1
4979069,0.0,0.0,4
4564821,0.0,0.0,1
3483486,0.0,0.0,2
4139433,0.0,0.0,2
796512,0.0,0.0,1
1072725,0.0,0.0,2
5220195,0.0,0.0,2
3519366,0.0,0.0,2
3385190,0.0,0.0,2
3233424,0.0,0.0,1
5384040,0.0,0.0,2
2122262,0.0,0.0,1
4695925,0.0,0.0,1
3680133,1.0,0.5,2
910546,1.0,0.5,2
960393,0.0,0.0,2
4081001,0.0,0.0,1
5220233,0.0,0.0,1
4892554,0.0,0.0,1
4401041,0.0,0.0,1
4106134,0.0,0.0,2
3141246,0.0,0.0,1
327507,0.0,0.0,2
2475119,0.0,0.0,1
1128952,0.0,0.0,1
3271242,0.0,0.0,1
210220,0.0,0.0,1
4335521,0.0,0.0,1
1470404,0.0,0.0,2
2500525,0.0,0.0,1
4794289,0.0,0.0,1
5187506,0.0,0.0,3
4218271,0.0,0.0,1
3010543,0.0,0.0,1
5340555,0.0,0.0,3
4564918,0.0,0.0,3
5267950,0.0,0.0,2
2444796,0.0,0.0,1
421018,0.0,0.0,2
829374,0.0,0.0,1
5272512,0.0,0.0,4
370625,0.0,0.0,1
2086073,0.0,0.0,1
2010938,0.0,0.0,1
1681359,0.0,0.0,1
189909,0.0,0.0,2
1255377,0.0,0.0,1
2290977,0.0,0.0,1
3961296,0.0,0.0,1
1375020,0.0,0.0,1
4390299,0.0,0.0,1
4604354,0.0,0.0,1
3992959,0.0,0.0,1
4145399,0.0,0.0,1
2671622,0.0,0.0,1
1465500,0.0,0.0,1
4993067,0.0,0.0,1
3037284,0.0,0.0,1
2283491,0.0,0.0,1
3994622,0.0,0.0,1
2476042,0.0,0.0,1
3952299,0.0,0.0,1
3662193,0.0,0.0,1
579683,0.0,0.0,1
29712,0.0,0.0,1
1327631,0.0,0.0,1
4254481,0.0,0.0,1
4870116,0.0,0.0,1
486814,0.0,0.0,1
2713087,0.0,0.0,1
2223025,0.0,0.0,1
2147589,0.0,0.0,1
1112324,0.0,0.0,1
4175511,0.0,0.0,1
4947404,0.0,0.0,1
749973,0.0,0.0,1
2993588,0.0,0.0,1
3467702,0.0,0.0,1
3393555,0.0,0.0,1
1268177,0.0,0.0,1
3073586,0.0,0.0,1
79737,0.0,0.0,1
673765,0.0,0.0,1
3009915,0.0,0.0,1
3372563,0.0,0.0,1
1723121,0.0,0.0,1
903347,0.0,0.0,1
4410210,0.0,0.0,1
1373360,0.0,0.0,1
3128853,0.0,0.0,1
420087,0.0,0.0,2
3920914,0.0,0.0,1
4059218,0.0,0.0,1
2273231,0.0,0.0,1
2468698,0.0,0.0,1
2909898,0.0,0.0,1
2195310,0.0,0.0,1
970187,0.0,0.0,1
999419,0.0,0.0,1
1503168,0.0,0.0,1
5005131,0.0,0.0,1
2865450,0.0,0.0,1
4095070,0.0,0.0,1
4049094,0.0,0.0,1
738062,0.0,0.0,1
2340187,0.0,0.0,1
3340268,0.0,0.0,1
4476433,0.0,0.0,1
2016078,0.0,0.0,1
1462188,0.0,0.0,1
4343378,0.0,0.0,1
3168202,0.0,0.0,1
4773760,0.0,0.0,1
1366664,0.0,0.0,1
5293261,0.0,0.0,1
1297469,0.0,0.0,1
2142369,0.0,0.0,1
2503894,0.0,0.0,1
4270469,0.0,0.0,1
4089833,0.0,0.0,1
3890384,0.0,0.0,1
2933238,0.0,0.0,1
5438297,0.0,0.0,1
2775264,0.0,0.0,1
5095224,0.0,0.0,1
342956,0.0,0.0,1
4384986,0.0,0.0,1
2810752,0.0,0.0,1
95441,0.0,0.0,1
4642877,0.0,0.0,1
1605169,0.0,0.0,1
1793346,0.0,0.0,1
2242022,0.0,0.0,1
5456911,0.0,0.0,1
3333708,0.0,0.0,1
900059,0.0,0.0,1
4027112,0.0,0.0,1
4738575,0.0,0.0,1
948892,0.0,0.0,1
2290495,0.0,0.0,1
2154654,0.0,0.0,1
2646628,0.0,0.0,1
1536400,0.0,0.0,2
862169,0.0,0.0,1
2650100,0.0,0.0,3
2013767,0.0,0.0,2
305117,0.0,0.0,1
894942,0.0,0.0,2
5290328,0.0,0.0,1
1206572,0.0,0.0,1
1255400,0.0,0.0,1
2123400,0.0,0.0,1
5056501,0.0,0.0,1
5285878,0.0,0.0,1
1812485,0.0,0.0,1
1648649,0.0,0.0,1
4840805,0.0,0.0,1
2271251,0.0,0.0,1
2172948,0.0,0.0,1
2711473,0.0,0.0,2
1550356,0.0,0.0,1
